PPE GROUP,SUBGROUP,GRAP DESCRIPTION,ITEM BARCODE NUMBER,ITEM DESCRIPTION,MODEL,REGISTRATION/SERIAL NUMBER,WIDTH,GRADING,DIAMETRE,LENGTH,ITEM CONDITION,LIFE SPAN/MONTHS,QUANTITY,IN USE,GIS_ID,TOWN NAME,LAT_START,LONG_START,LAT_END,LONG_END,STAND NUMBER,STREET NAME,LAND DESCRIPTION,BUILDING DESCRIPTION,FLOOR NUMBER,ROOM BARCODE NUMBER,ROOM NAME,DEPARTMENT
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,370102011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3701,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,370402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3704,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,370402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3704,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,370402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3704,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,370702011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3707,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,370802011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3708,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,370902011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3709,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,371002011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3710,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,371202011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3712,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,371402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3714,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,371502011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3715,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,371602011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3716,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,371702011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3717,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,371902011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3719,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,372202011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3722,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,372302011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3723,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,372402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3724,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,372502011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3725,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,372602011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3726,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,372702011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3727,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,372802011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3728,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,373002011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3730,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,373202011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3732,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,373302011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3733,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,373502011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3735,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,373602011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3736,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,373702011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3737,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,373802011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3738,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,374002011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3740,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,374102011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3741,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,374302011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3743,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,374402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3744,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,374502011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3745,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,374802011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3748,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,374902011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3749,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,375102011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3751,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,375202011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3752,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,375302011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3753,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,375402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3754,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,375602011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3756,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,375902011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3759,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,376102011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3761,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,376302011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3763,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,376402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3764,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,376502011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3765,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,376602011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3766,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,376702011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3767,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,376802011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3768,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,376902011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3769,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,377102011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3771,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,377202011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3772,N/A,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,377302011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3773,N/A,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,377502011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3775,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,377802011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3778,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,377902011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3779,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,378002011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3780,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,378302011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3783,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,378402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3784,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,378502011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3785,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,379002011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3790,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,379102011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3791,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,379202011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3792,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,379302011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3793,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,379402011931,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,3794,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,282102028211,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2821,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,266702028451,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2667,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,266802028501,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2668,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,266902028551,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2669,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,267002028601,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2670,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,267102028651,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2671,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,267202028701,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2672,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,267502028851,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2675,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,267702028951,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2677,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,267802029001,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2678,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,268102029151,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2681,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,268202029201,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2682,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,268402029301,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2684,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,268502029351,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2685,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,268702029451,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2687,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,268802029501,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2688,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,268902029551,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2689,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269002029601,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2690,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269102029651,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2691,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269302029751,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2693,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269402029801,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2694,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269502029851,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2695,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269602029901,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2696,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269702029951,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2697,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269802030001,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2698,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,269902030051,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2699,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,270202030201,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2702,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,270302030251,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2703,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,270502030351,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2705,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,270702030401,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2707,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,270802030451,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2708,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,270902030501,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2709,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,271302030701,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2713,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,271602030801,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2716,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,271502030851,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2715,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,271702030901,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2717,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,WATER METERS,N/A,CONSUMER METERS,W122,271902031001,N/A,N/A,N/A,N/A,GOOD,240,1,IN USE,N/A,REITZ,N/A,N/A,N/A,N/A,2719,PERSEEL STR,N/A,N/A,N/A,N/A,N/A,WATER
